FlightNumber,FlightDelayStatus
MDW_ISP_104753,1
BUR_PHX_104814,1
MCI_BNA_84032,1
TUL_EWR_76343,1
PBI_ORD_61209,1
CVG_GRR_57218,1
SFO_AUS_62558,1
DEN_ORD_86182,1
BOS_JFK_69110,1
DEN_SMF_60027,1
CLE_BOS_103092,1
MSP_CLE_87291,1
CVG_ORF_67462,1
CLT_ORD_70042,1
GSP_CVG_102484,1
ATL_EWR_94538,1
MCI_CLE_66578,1
LAS_LAX_62775,1
MDW_MSP_92899,1
MSN_EWR_68379,1
CID_CVG_84402,1
SAT_SLC_61361,2
PIT_BOS_85970,1
DFW_PIT_92915,1
SMF_LAS_59005,1
MLU_ATL_65661,1
MCI_MEM_104908,1
LGA_MSP_67599,1
MDT_ORD_59130,1
IND_LAX_62393,1
LAX_MSP_96483,1
ONT_ATL_66693,1
HVN_CVG_65486,1
SJU_DFW_66872,1
SJC_LAX_88376,1
ORD_ATL_60568,1
BWI_ATL_81097,1
CVG_SLC_57246,1
MCO_IAH_64943,1
SAN_PDX_85119,1
HOU_ATL_98757,1
SLC_PDX_77893,1
ATL_RIC_69719,1
CLT_MCO_100477,1
BUF_IAD_65130,1
TPA_PHL_61396,1
SJC_LAS_89393,1
PDX_SLC_65394,1
DTW_MIA_80059,1
DFW_DTW_68769,1
RDU_MDW_59680,1
EWR_MKE_68621,1
MEM_ORD_70603,1
ATL_CMH_102913,1
MSP_CVG_86609,1
BHM_BWI_64228,1
PDX_PHX_94655,1
ROA_ATL_78634,1
MCO_STL_102192,1
SLC_LAS_93275,1
MDW_JAN_95953,1
PHX_IAH_64025,1
CLT_CMH_83790,1
IAH_SAN_102660,1
CLT_PHX_58615,1
ATL_PIA_97040,2
CLE_MDW_65806,1
SAT_CVG_95897,1
ISP_BWI_80472,1
SMF_PHX_86958,1
CVG_GRB_67138,1
IAH_SFO_64119,1
SAN_BNA_94874,1
DSM_ORD_84798,1
CVG_FSD_60509,1
CLT_CVG_90004,1
DTW_PHX_73049,1
DAY_ATL_78309,1
ATL_MIA_86706,1
MDW_OMA_98556,1
LGB_DFW_58488,1
ORD_SEA_57563,1
DTW_JAX_81195,1
MHT_MDW_64041,1
DEN_FAR_85967,1
ONT_PHX_66179,1
DEN_ORD_89891,1
RDU_CVG_94585,1
COS_ORD_94539,1
PHL_ATL_92777,1
MCO_BWI_59712,1
TUS_MDW_80276,1
LGA_CHS_77976,1
MCO_BDL_97899,1
RDU_EWR_81506,1
GRB_DTW_82155,1
SEA_ANC_90012,1
LAX_OAK_93414,1
LAX_EWR_82392,1
ORD_BOS_71467,1
MCI_BWI_101601,1
SLC_COD_68517,1
MCI_ABQ_65005,1
